ID_anonym,IMD_Quintile,WP1_InCare_n_J,WP2_GCSE_both_n_J,WP3_FSM_n_J,WP4_LPN_n_J,WP5_1stGen_n_J,WP6_SEC_J,WP7_IMD_J,wp_sum_J,wp_ind_J
45365589,NA,0,NA,NA,NA,0,0,0,0,0
45365547,NA,0,NA,NA,NA,0,0,0,0,0
45365546,NA,0,NA,NA,NA,0,0,0,0,0
45365503,NA,0,NA,NA,NA,0,0,0,0,0
45365478,1,0,1,1,0,0,1,1,4,1
45365471,NA,0,NA,NA,NA,0,0,0,0,0
45365439,NA,0,NA,NA,NA,0,0,0,0,0
45365438,NA,0,NA,NA,NA,0,0,0,0,0
45365315,NA,0,NA,NA,NA,0,0,0,0,0
45365253,NA,0,NA,NA,NA,0,0,0,0,0
45365209,NA,0,NA,NA,NA,0,0,0,0,0
45365177,NA,0,NA,NA,NA,0,0,0,0,0
45365138,5,0,NA,NA,0,1,0,0,1,0
45365018,NA,0,NA,NA,NA,0,0,0,0,0
45365004,NA,0,NA,NA,NA,0,0,0,0,0
45364990,NA,0,NA,NA,NA,0,0,0,0,0
45364919,NA,0,NA,NA,NA,0,0,0,0,0
45364913,NA,0,NA,NA,NA,0,0,0,0,0
45364868,NA,0,NA,NA,NA,0,0,0,0,0
45364864,NA,0,NA,NA,NA,0,0,0,0,0
45364836,2,0,0,1,0,1,0,1,3,1
45364816,NA,0,NA,NA,NA,0,0,0,0,0
45364760,NA,0,NA,NA,NA,0,0,0,0,0
45364690,NA,0,NA,NA,NA,0,0,0,0,0
45364672,NA,0,NA,NA,NA,0,0,0,0,0
45364647,NA,0,NA,NA,NA,0,0,0,0,0
45364626,4,0,1,0,0,0,0,0,1,0
45364497,3,0,NA,NA,0,0,1,0,1,0
45364357,NA,0,NA,NA,NA,0,0,0,0,0
45364344,NA,0,NA,NA,NA,0,0,0,0,0
45364230,NA,0,NA,NA,NA,0,0,0,0,0
45364088,NA,0,NA,NA,NA,0,0,0,0,0
45364074,NA,0,NA,NA,NA,0,0,0,0,0
45364036,NA,0,NA,NA,NA,0,0,0,0,0
45364029,NA,0,NA,NA,NA,0,0,0,0,0
45364028,NA,0,NA,NA,NA,0,0,0,0,0
45363965,NA,0,NA,NA,NA,0,0,0,0,0
45363945,NA,0,NA,NA,NA,0,0,0,0,0
45363920,NA,0,NA,NA,NA,0,0,0,0,0
45363893,NA,0,NA,NA,NA,0,0,0,0,0
45363882,NA,0,NA,NA,NA,0,0,0,0,0
45363873,NA,0,NA,NA,NA,0,0,0,0,0
45363674,NA,0,NA,NA,NA,0,0,0,0,0
45363673,5,0,0,0,0,1,0,0,1,0
45363668,NA,0,NA,NA,NA,0,0,0,0,0
45363639,2,0,NA,NA,0,1,0,1,2,1
45363623,NA,0,NA,NA,NA,0,0,0,0,0
45363598,NA,0,NA,NA,NA,0,0,0,0,0
45363577,NA,0,NA,NA,NA,0,0,0,0,0
45363516,NA,0,NA,NA,NA,0,0,0,0,0
45363474,NA,0,NA,NA,NA,0,0,0,0,0
45363389,NA,0,NA,NA,NA,0,0,0,0,0
45363294,NA,0,NA,NA,NA,0,0,0,0,0
45363268,NA,0,NA,NA,NA,0,0,0,0,0
45363265,NA,0,NA,NA,NA,0,0,0,0,0
45363231,NA,0,NA,NA,NA,0,0,0,0,0
45363230,NA,0,NA,NA,NA,0,0,0,0,0
45363197,NA,0,NA,NA,NA,0,0,0,0,0
45363188,NA,0,NA,NA,NA,0,0,0,0,0
45363153,NA,0,NA,NA,NA,0,0,0,0,0
45363119,NA,0,NA,NA,NA,0,0,0,0,0
45362987,NA,0,NA,NA,NA,0,0,0,0,0
45362965,NA,0,NA,NA,NA,0,0,0,0,0
45362963,NA,0,NA,NA,NA,0,0,0,0,0
45362907,NA,0,NA,NA,NA,0,0,0,0,0
45362895,NA,0,NA,NA,NA,0,0,0,0,0
45362873,NA,0,NA,NA,NA,0,0,0,0,0
45362841,NA,0,NA,NA,NA,0,0,0,0,0
45362830,NA,0,NA,NA,NA,0,0,0,0,0
45362799,NA,0,NA,NA,NA,0,0,0,0,0
45362792,NA,0,NA,NA,NA,0,0,0,0,0
45362790,NA,0,NA,NA,NA,0,0,0,0,0
45362787,NA,0,NA,NA,NA,0,0,0,0,0
45362778,NA,0,NA,NA,NA,0,0,0,0,0
45362754,NA,0,NA,NA,NA,0,0,0,0,0
45362747,NA,0,NA,NA,NA,0,0,0,0,0
45362736,NA,0,NA,NA,NA,0,0,0,0,0
45362675,NA,0,NA,NA,NA,0,0,0,0,0
45362606,NA,0,NA,NA,NA,0,0,0,0,0
45362600,NA,0,NA,NA,NA,0,0,0,0,0
45362593,NA,0,NA,NA,NA,0,0,0,0,0
45362540,NA,0,NA,NA,NA,0,0,0,0,0
45362501,NA,0,NA,NA,NA,0,0,0,0,0
45362488,NA,0,NA,NA,NA,0,0,0,0,0
45362284,NA,0,NA,NA,NA,0,0,0,0,0
45362279,NA,0,NA,NA,NA,0,0,0,0,0
45362263,NA,0,NA,NA,NA,0,0,0,0,0
45362153,NA,0,NA,NA,NA,1,0,0,1,0
45362130,NA,0,NA,NA,NA,0,0,0,0,0
45362122,NA,0,NA,NA,NA,0,0,0,0,0
45362110,NA,0,NA,NA,NA,0,0,0,0,0
45362096,NA,0,NA,NA,NA,0,0,0,0,0
45362054,NA,0,NA,NA,NA,0,0,0,0,0
45362031,NA,0,NA,NA,NA,0,0,0,0,0
45362008,NA,0,NA,NA,NA,0,0,0,0,0
45362007,NA,0,NA,NA,NA,0,0,0,0,0
45362002,4,0,NA,NA,0,0,0,0,0,0
45361989,NA,0,NA,NA,NA,0,0,0,0,0
45361962,NA,0,NA,NA,NA,0,0,0,0,0
45361881,NA,0,NA,NA,NA,0,0,0,0,0
45361802,2,0,NA,NA,0,0,1,1,2,1
45361788,NA,0,NA,NA,NA,0,0,0,0,0
45361744,NA,0,NA,NA,NA,0,0,0,0,0
45361737,NA,0,NA,NA,NA,0,0,0,0,0
45361633,NA,0,NA,NA,NA,0,0,0,0,0
45361538,NA,0,NA,NA,NA,0,0,0,0,0
45361408,NA,0,NA,NA,NA,0,0,0,0,0
45361176,NA,0,NA,NA,NA,0,0,0,0,0
45361173,NA,0,NA,NA,NA,0,0,0,0,0
45361162,NA,0,NA,NA,NA,0,0,0,0,0
45360995,NA,0,NA,NA,NA,0,0,0,0,0
45360686,NA,0,NA,NA,NA,0,0,0,0,0
45360484,NA,0,NA,NA,NA,0,0,0,0,0
45360398,NA,0,NA,NA,NA,0,0,0,0,0
45360284,NA,0,NA,NA,NA,0,0,0,0,0
45360276,NA,0,NA,NA,NA,0,0,0,0,0
45360269,NA,0,NA,NA,NA,0,0,0,0,0
45360216,NA,0,NA,NA,NA,0,0,0,0,0
45359834,NA,0,NA,NA,NA,0,0,0,0,0
45359626,NA,0,NA,NA,NA,0,0,0,0,0
45359488,NA,0,NA,NA,NA,0,0,0,0,0
45359322,NA,0,NA,NA,NA,0,0,0,0,0
45359030,NA,0,NA,NA,NA,0,0,0,0,0
45358931,NA,0,NA,NA,NA,0,0,0,0,0
45358771,NA,0,NA,NA,NA,0,0,0,0,0
45358714,3,0,NA,NA,0,0,1,0,1,0
45358637,4,0,NA,NA,0,0,0,0,0,0
45358579,3,0,NA,NA,0,0,0,0,0,0
45358578,NA,0,NA,NA,NA,0,0,0,0,0
45358577,NA,0,NA,NA,NA,0,0,0,0,0
45358550,NA,0,NA,NA,NA,0,0,0,0,0
45358541,NA,0,NA,NA,NA,0,0,0,0,0
45358414,NA,0,NA,NA,NA,0,0,0,0,0
45357692,4,0,1,1,0,0,0,0,2,1
45341263,NA,0,NA,NA,NA,0,0,0,0,0
45339976,NA,0,NA,NA,NA,0,0,0,0,0
45339182,NA,0,NA,NA,NA,0,0,0,0,0
45339139,NA,0,NA,NA,NA,0,0,0,0,0
45338977,NA,0,NA,NA,NA,0,0,0,0,0
45337283,NA,0,NA,NA,NA,0,0,0,0,0
45335227,NA,0,NA,NA,NA,0,0,0,0,0
45317296,4,0,NA,NA,0,0,0,0,0,0
45306616,NA,0,NA,NA,NA,0,0,0,0,0
45304705,NA,0,NA,NA,NA,0,0,0,0,0
45304501,4,0,NA,NA,0,0,0,0,0,0
45304270,NA,0,NA,NA,NA,0,0,0,0,0
45303972,NA,0,NA,NA,NA,0,0,0,0,0
45303769,NA,0,NA,NA,NA,0,0,0,0,0
45303660,NA,0,NA,NA,NA,0,0,0,0,0
45303077,4,0,NA,NA,0,0,0,0,0,0
45302727,NA,0,NA,NA,NA,0,0,0,0,0
45301844,NA,0,NA,NA,NA,0,0,0,0,0
45300844,NA,0,NA,NA,NA,0,0,0,0,0
45300662,NA,0,NA,NA,NA,0,0,0,0,0
45300418,NA,0,NA,NA,NA,0,0,0,0,0
45298512,NA,0,NA,NA,NA,0,0,0,0,0
45298497,NA,0,NA,NA,NA,0,0,0,0,0
45297373,NA,0,NA,NA,NA,0,0,0,0,0
45297253,NA,0,NA,NA,NA,0,0,0,0,0
45297198,NA,0,NA,NA,NA,0,0,0,0,0
45296964,NA,0,NA,NA,NA,0,0,0,0,0
45296954,NA,0,NA,NA,NA,0,0,0,0,0
45296949,NA,0,NA,NA,NA,0,0,0,0,0
45296904,NA,0,NA,NA,NA,0,0,0,0,0
45296680,NA,0,NA,NA,NA,0,0,0,0,0
45296649,NA,0,NA,NA,NA,1,0,0,1,0
45296507,NA,0,NA,NA,NA,0,0,0,0,0
45296415,2,0,NA,NA,0,0,0,1,1,0
45296369,NA,0,NA,NA,NA,0,0,0,0,0
45296038,NA,0,NA,NA,NA,0,0,0,0,0
45296027,NA,0,NA,NA,NA,0,0,0,0,0
45295753,NA,0,NA,NA,NA,0,0,0,0,0
45295589,5,0,NA,NA,0,1,0,0,1,0
45295426,NA,0,NA,NA,NA,0,0,0,0,0
45295288,NA,0,NA,NA,NA,0,0,0,0,0
45295216,5,0,0,0,0,0,0,0,0,0
45294886,NA,0,NA,NA,NA,0,0,0,0,0
45294763,NA,0,NA,NA,NA,0,0,0,0,0
45294717,NA,0,NA,NA,NA,0,0,0,0,0
45294519,5,0,0,0,0,1,1,0,2,1
45294314,NA,0,NA,NA,NA,0,0,0,0,0
45294197,5,0,0,0,0,0,0,0,0,0
45294140,1,0,0,0,1,0,0,1,2,1
45293608,2,0,0,0,1,1,1,1,4,1
45293257,NA,0,NA,NA,NA,0,0,0,0,0
45293049,1,0,0,1,0,0,0,1,2,1
45292937,NA,0,NA,NA,NA,0,0,0,0,0
45292646,5,0,0,0,0,1,0,0,1,0
45292403,3,0,NA,NA,0,1,0,0,1,0
45292174,NA,0,NA,NA,NA,0,0,0,0,0
45291824,NA,0,NA,NA,NA,0,0,0,0,0
45291450,3,0,0,0,0,0,0,0,0,0
45291104,NA,0,NA,NA,NA,0,0,0,0,0
45290191,NA,0,NA,NA,NA,0,0,0,0,0
45290171,NA,0,NA,NA,NA,0,0,0,0,0
45289916,NA,0,NA,NA,NA,0,0,0,0,0
45289601,NA,0,0,0,NA,0,1,0,1,0
45289393,NA,0,NA,NA,NA,0,0,0,0,0
45289330,NA,0,NA,NA,NA,0,0,0,0,0
45288801,NA,0,NA,NA,NA,0,0,0,0,0
45288648,1,0,1,1,1,0,1,1,5,1
45288475,4,0,NA,NA,0,1,0,0,1,0
45288472,NA,0,NA,NA,NA,0,0,0,0,0
45288336,2,0,1,1,1,0,1,1,5,1
45288175,NA,0,NA,NA,NA,0,0,0,0,0
45288150,NA,0,NA,NA,NA,0,0,0,0,0
45288141,NA,0,NA,NA,NA,0,0,0,0,0
45287971,NA,0,NA,NA,NA,0,0,0,0,0
45287813,NA,0,NA,NA,NA,0,0,0,0,0
45287674,NA,0,NA,NA,NA,0,0,0,0,0
45287563,4,0,NA,NA,0,0,0,0,0,0
45287485,NA,0,NA,NA,NA,0,0,0,0,0
45287360,2,1,0,0,1,0,0,1,3,1
45286888,NA,0,NA,NA,NA,0,0,0,0,0
45286795,NA,0,NA,NA,NA,0,0,0,0,0
45286476,NA,0,NA,NA,NA,0,0,0,0,0
45286334,NA,0,NA,NA,NA,0,0,0,0,0
45286089,NA,0,NA,NA,NA,0,0,0,0,0
45285231,5,0,NA,NA,0,0,0,0,0,0
45285167,NA,0,NA,NA,NA,0,0,0,0,0
45284999,NA,0,NA,NA,NA,0,0,0,0,0
45284996,1,0,1,0,0,0,0,1,2,1
45284769,NA,0,NA,NA,NA,0,0,0,0,0
45284588,NA,0,NA,NA,NA,0,0,0,0,0
45284583,NA,0,NA,NA,NA,0,0,0,0,0
45284559,NA,0,NA,NA,NA,0,0,0,0,0
45284368,5,0,NA,NA,0,1,0,0,1,0
45284225,3,0,NA,NA,0,1,0,0,1,0
45284203,NA,0,NA,NA,NA,0,0,0,0,0
45284196,NA,0,NA,NA,NA,0,0,0,0,0
45283996,1,0,0,0,1,1,0,1,3,1
45283932,NA,0,NA,NA,NA,0,0,0,0,0
45283875,4,0,0,0,0,1,0,0,1,0
45283865,NA,0,NA,NA,NA,0,0,0,0,0
45283828,NA,0,NA,NA,NA,0,0,0,0,0
45283711,2,0,NA,NA,0,1,0,1,2,1
45283578,NA,0,NA,NA,NA,0,0,0,0,0
45283576,NA,0,NA,NA,NA,0,0,0,0,0
45283572,NA,0,NA,NA,NA,0,0,0,0,0
45283538,NA,0,NA,NA,NA,0,0,0,0,0
45283536,NA,0,NA,NA,NA,0,0,0,0,0
45283469,NA,0,NA,NA,NA,0,0,0,0,0
45283457,NA,0,NA,NA,NA,0,0,0,0,0
45283430,NA,0,NA,NA,NA,0,0,0,0,0
45283417,NA,0,NA,NA,NA,0,0,0,0,0
45283414,NA,0,NA,NA,NA,0,0,0,0,0
45283230,5,0,0,0,0,1,0,0,1,0
45283197,NA,0,NA,NA,NA,0,0,0,0,0
45283158,NA,0,NA,NA,NA,0,0,0,0,0
45283100,NA,0,NA,NA,0,0,0,0,0,0
45283054,NA,0,NA,NA,NA,0,0,0,0,0
45283028,NA,0,NA,NA,NA,0,0,0,0,0
45282966,NA,0,NA,NA,NA,0,0,0,0,0
45282964,NA,0,NA,NA,0,1,0,0,1,0
45282957,NA,0,NA,NA,NA,0,0,0,0,0
45282917,NA,0,NA,NA,NA,0,0,0,0,0
45282847,NA,0,NA,NA,NA,0,0,0,0,0
45282836,NA,0,NA,NA,NA,0,0,0,0,0
45282760,NA,0,NA,NA,NA,0,0,0,0,0
45282711,5,0,NA,NA,0,0,0,0,0,0
45282667,NA,0,NA,NA,NA,0,0,0,0,0
45282611,NA,0,NA,NA,NA,0,0,0,0,0
45282596,NA,0,NA,NA,NA,0,0,0,0,0
45282591,NA,0,NA,NA,NA,0,0,0,0,0
45282581,NA,0,NA,NA,NA,0,0,0,0,0
45282529,3,0,NA,NA,0,0,0,0,0,0
45282513,NA,0,NA,NA,NA,0,0,0,0,0
45282461,NA,0,NA,NA,NA,0,0,0,0,0
45282446,NA,0,NA,NA,NA,0,0,0,0,0
45282441,NA,0,NA,NA,NA,0,0,0,0,0
45282420,NA,0,NA,NA,NA,0,0,0,0,0
45282306,NA,0,NA,NA,NA,0,0,0,0,0
45282195,2,0,NA,NA,0,0,0,1,1,0
45282170,NA,0,NA,NA,NA,0,0,0,0,0
45282063,5,0,0,0,0,1,0,0,1,0
45281997,NA,0,NA,NA,NA,0,0,0,0,0
45281928,NA,0,NA,NA,NA,0,0,0,0,0
45281908,NA,0,NA,NA,NA,0,0,0,0,0
45281852,2,0,1,1,1,0,1,1,5,1
45281843,4,0,NA,NA,0,0,0,0,0,0
45281822,NA,0,NA,NA,NA,0,0,0,0,0
45281821,3,0,NA,NA,0,1,0,0,1,0
45281759,2,0,0,1,0,0,1,1,3,1
45281720,5,0,0,0,0,1,0,0,1,0
45281693,NA,0,NA,NA,NA,0,0,0,0,0
45281653,NA,0,NA,NA,NA,0,0,0,0,0
45281621,5,0,NA,NA,0,0,0,0,0,0
45281597,NA,0,NA,NA,NA,0,0,0,0,0
45281531,NA,0,NA,NA,NA,0,0,0,0,0
45281507,4,0,0,0,0,0,0,0,0,0
45281448,NA,0,NA,NA,NA,0,0,0,0,0
45281350,NA,0,NA,NA,NA,0,0,0,0,0
45281303,NA,0,NA,NA,NA,0,0,0,0,0
45281224,3,0,0,0,0,1,0,0,1,0
45281013,NA,0,NA,NA,NA,0,0,0,0,0
45280944,NA,0,NA,NA,NA,0,0,0,0,0
45280916,NA,0,NA,NA,NA,0,0,0,0,0
45280886,5,0,NA,NA,0,0,0,0,0,0
45280861,NA,0,NA,NA,NA,0,0,0,0,0
45280825,NA,0,NA,NA,NA,0,0,0,0,0
45280824,NA,0,NA,NA,NA,0,0,0,0,0
45280812,5,0,NA,NA,0,0,0,0,0,0
45280656,NA,0,NA,NA,NA,0,0,0,0,0
45280588,NA,0,NA,NA,NA,0,0,0,0,0
45280434,4,0,NA,NA,0,0,0,0,0,0
45280399,NA,0,NA,NA,NA,0,0,0,0,0
45280371,2,0,0,0,0,1,0,1,2,1
45280350,2,0,0,0,0,0,1,1,2,1
45280279,NA,0,NA,NA,NA,0,0,0,0,0
45280276,NA,0,NA,NA,NA,0,0,0,0,0
45280230,NA,0,NA,NA,NA,0,0,0,0,0
45280192,NA,0,NA,NA,NA,0,0,0,0,0
45280190,NA,0,NA,NA,NA,0,0,0,0,0
45280189,NA,0,NA,NA,NA,0,0,0,0,0
45280159,5,0,0,0,0,1,0,0,1,0
45280111,NA,0,NA,NA,NA,0,0,0,0,0
45280039,NA,0,NA,NA,NA,0,0,0,0,0
45279953,4,0,0,0,1,1,0,0,2,1
45279802,NA,0,NA,NA,NA,0,0,0,0,0
45279719,NA,0,NA,NA,NA,1,0,0,1,0
45279679,2,0,0,1,0,1,0,1,3,1
45279620,NA,0,NA,NA,NA,0,0,0,0,0
45279541,NA,0,NA,NA,NA,0,0,0,0,0
45279453,NA,0,NA,NA,NA,0,0,0,0,0
45279327,NA,0,NA,NA,NA,0,0,0,0,0
45279289,NA,0,NA,NA,NA,0,0,0,0,0
45279272,NA,0,NA,NA,NA,0,0,0,0,0
45279065,1,0,1,1,0,0,0,1,3,1
45278887,NA,0,NA,NA,NA,0,0,0,0,0
45278851,3,0,0,0,0,1,0,0,1,0
45278829,2,0,0,0,0,0,1,1,2,1
45278785,NA,0,NA,NA,NA,0,0,0,0,0
45278719,NA,0,NA,NA,NA,0,0,0,0,0
45278717,NA,0,NA,NA,NA,0,0,0,0,0
45278684,NA,0,NA,NA,NA,0,0,0,0,0
45278663,NA,0,NA,NA,NA,0,0,0,0,0
45278646,NA,0,NA,NA,NA,0,0,0,0,0
45278543,NA,0,NA,NA,NA,0,0,0,0,0
45278424,4,0,0,0,0,0,0,0,0,0
45278397,NA,0,NA,NA,NA,0,0,0,0,0
45278336,NA,0,NA,NA,NA,0,0,0,0,0
45278329,NA,0,NA,NA,NA,0,0,0,0,0
45278244,5,0,0,0,0,1,0,0,1,0
45278203,5,0,0,0,0,1,0,0,1,0
45278176,5,0,NA,NA,0,1,0,0,1,0
45278139,3,0,1,1,0,1,0,0,3,1
45278076,NA,0,NA,NA,NA,0,0,0,0,0
45278048,NA,0,NA,NA,NA,0,0,0,0,0
45277912,NA,0,NA,NA,NA,0,0,0,0,0
45277809,NA,0,NA,NA,NA,0,0,0,0,0
45277745,NA,0,NA,NA,NA,0,0,0,0,0
45277647,NA,0,NA,NA,NA,0,0,0,0,0
45277492,NA,0,NA,NA,NA,0,0,0,0,0
45277482,NA,0,NA,NA,NA,0,0,0,0,0
45277372,NA,0,NA,NA,NA,0,0,0,0,0
45277357,NA,0,NA,NA,NA,0,0,0,0,0
45277354,5,0,NA,NA,0,1,0,0,1,0
45277346,5,0,NA,NA,0,1,0,0,1,0
45277258,NA,0,NA,NA,NA,0,0,0,0,0
45277241,NA,0,NA,NA,NA,0,0,0,0,0
45277123,NA,0,NA,NA,NA,0,0,0,0,0
45277051,NA,0,NA,NA,NA,0,0,0,0,0
45276980,NA,0,NA,NA,NA,0,0,0,0,0
45276878,NA,0,NA,NA,NA,0,0,0,0,0
45276855,NA,0,NA,NA,NA,0,0,0,0,0
45276745,5,0,NA,NA,0,1,0,0,1,0
45276696,NA,0,NA,NA,NA,0,0,0,0,0
45276686,5,0,0,0,0,1,0,0,1,0
45276573,NA,0,NA,NA,NA,0,0,0,0,0
45276566,NA,0,NA,NA,NA,0,0,0,0,0
45276559,NA,0,NA,NA,NA,0,0,0,0,0
45276482,NA,0,NA,NA,NA,0,0,0,0,0
45276463,NA,0,1,0,NA,0,0,0,1,0
45276285,1,0,0,0,1,1,0,1,3,1
45276255,NA,0,NA,NA,NA,0,0,0,0,0
45276133,NA,0,NA,NA,NA,0,0,0,0,0
45276132,NA,0,NA,NA,NA,0,0,0,0,0
45276128,NA,0,NA,NA,NA,0,0,0,0,0
45275991,1,0,1,0,0,0,1,1,3,1
45275907,NA,0,NA,NA,NA,0,0,0,0,0
45275894,5,0,NA,NA,0,0,0,0,0,0
45275860,5,0,0,0,0,1,0,0,1,0
45275838,5,0,NA,NA,0,1,0,0,1,0
45275721,NA,0,NA,NA,NA,0,0,0,0,0
45275659,NA,0,NA,NA,NA,0,0,0,0,0
45275645,NA,0,NA,NA,NA,0,0,0,0,0
45275576,NA,0,NA,NA,NA,0,0,0,0,0
45275559,NA,0,NA,NA,NA,0,0,0,0,0
45275558,NA,0,NA,NA,NA,0,0,0,0,0
45275498,NA,0,NA,NA,NA,0,0,0,0,0
45275330,1,0,NA,NA,0,1,0,1,2,1
45275179,NA,0,NA,NA,NA,0,0,0,0,0
45275125,1,0,1,0,1,1,0,1,4,1
45275059,2,0,NA,NA,0,1,0,1,2,1
45274963,4,0,NA,NA,0,1,0,0,1,0
45274845,NA,0,NA,NA,NA,0,0,0,0,0
45274843,NA,0,NA,NA,NA,0,0,0,0,0
45274840,NA,0,NA,NA,NA,0,0,0,0,0
45274832,NA,0,NA,NA,NA,0,0,0,0,0
45274831,NA,0,NA,NA,NA,0,0,0,0,0
45274775,NA,0,NA,NA,NA,0,0,0,0,0
45274749,NA,0,NA,NA,NA,0,0,0,0,0
45274714,NA,0,NA,NA,NA,0,0,0,0,0
45274659,4,0,NA,NA,0,1,0,0,1,0
45274633,NA,0,NA,NA,NA,0,0,0,0,0
45274617,3,0,NA,NA,0,1,0,0,1,0
45274590,NA,0,NA,NA,NA,0,0,0,0,0
45274423,NA,0,NA,NA,NA,0,0,0,0,0
45274351,NA,0,NA,NA,NA,0,0,0,0,0
45274280,NA,0,NA,NA,NA,0,0,0,0,0
45274258,NA,0,NA,NA,NA,0,0,0,0,0
45274221,NA,0,NA,NA,NA,0,0,0,0,0
45274188,NA,0,NA,NA,NA,0,0,0,0,0
45274180,NA,0,NA,NA,NA,0,0,0,0,0
45274147,4,0,NA,NA,0,0,0,0,0,0
45274080,3,0,0,0,0,1,0,0,1,0
45274048,3,0,0,1,0,0,1,0,2,1
45274002,NA,0,NA,NA,NA,0,0,0,0,0
45273915,NA,0,NA,NA,NA,0,0,0,0,0
45273894,5,0,0,0,0,1,0,0,1,0
45273856,5,0,1,0,0,1,0,0,2,1
45273829,5,0,0,0,0,0,0,0,0,0
45273649,NA,0,NA,NA,NA,0,0,0,0,0
45273610,NA,0,NA,NA,NA,0,0,0,0,0
45273341,NA,0,NA,NA,NA,0,0,0,0,0
45273322,NA,0,NA,NA,NA,0,0,0,0,0
45273321,NA,0,NA,NA,NA,0,0,0,0,0
45273302,NA,0,NA,NA,NA,0,0,0,0,0
45273247,NA,0,NA,NA,NA,0,0,0,0,0
45273237,NA,0,NA,NA,NA,0,0,0,0,0
45273221,NA,0,NA,NA,NA,0,0,0,0,0
45273212,1,0,NA,NA,0,0,0,1,1,0
45273141,NA,0,NA,NA,NA,0,0,0,0,0
45273055,2,0,NA,NA,0,0,0,1,1,0
45272984,NA,0,NA,NA,NA,0,0,0,0,0
45272946,2,0,0,0,1,0,0,1,2,1
45272728,4,0,0,0,0,0,0,0,0,0
45272594,NA,0,NA,NA,NA,0,0,0,0,0
45272592,NA,0,NA,NA,NA,0,0,0,0,0
45272395,3,0,1,0,0,0,0,0,1,0
45272270,NA,0,NA,NA,NA,0,0,0,0,0
45272266,4,0,0,0,0,1,0,0,1,0
45272104,NA,0,NA,NA,NA,0,0,0,0,0
45272088,4,0,NA,NA,0,0,0,0,0,0
45272069,NA,0,NA,NA,NA,0,0,0,0,0
45272043,NA,0,NA,NA,NA,0,0,0,0,0
45272007,NA,0,NA,NA,NA,0,0,0,0,0
45271861,NA,0,NA,NA,NA,0,0,0,0,0
45271839,NA,0,NA,NA,NA,0,0,0,0,0
45271822,2,0,1,1,0,0,0,1,3,1
45271767,NA,0,NA,NA,NA,0,0,0,0,0
45271751,NA,0,NA,NA,NA,0,0,0,0,0
45271744,NA,0,NA,NA,NA,0,0,0,0,0
45271688,5,0,NA,NA,0,1,0,0,1,0
45271653,4,0,0,0,0,0,1,0,1,0
45271587,NA,0,NA,NA,NA,0,0,0,0,0
45271526,NA,0,NA,NA,NA,1,0,0,1,0
45271517,NA,0,NA,NA,NA,0,0,0,0,0
45271345,5,0,0,0,0,1,0,0,1,0
45271301,NA,0,NA,NA,NA,0,0,0,0,0
45271266,NA,0,NA,NA,NA,0,0,0,0,0
45271236,NA,0,NA,NA,NA,0,0,0,0,0
45271195,4,0,NA,NA,0,0,0,0,0,0
45271050,NA,0,NA,NA,NA,0,0,0,0,0
45270961,NA,0,NA,NA,NA,0,0,0,0,0
45270881,NA,0,NA,NA,NA,0,0,0,0,0
45270510,NA,0,NA,NA,NA,0,0,0,0,0
45270509,NA,0,NA,NA,NA,0,0,0,0,0
45270473,NA,0,NA,NA,NA,0,0,0,0,0
45270414,2,0,1,0,0,1,1,1,4,1
45270327,3,0,1,1,0,0,1,0,3,1
45270308,1,0,0,0,0,1,0,1,2,1
45270289,4,0,NA,NA,0,0,1,0,1,0
45270205,3,0,NA,NA,0,0,0,0,0,0
45270203,NA,0,NA,NA,NA,0,0,0,0,0
45270199,NA,0,NA,NA,NA,0,0,0,0,0
45270193,NA,0,NA,NA,NA,0,0,0,0,0
45270144,NA,0,NA,NA,NA,0,0,0,0,0
45270140,NA,0,NA,NA,NA,0,0,0,0,0
45270051,NA,0,NA,NA,NA,0,0,0,0,0
45270016,2,0,0,0,0,0,0,1,1,0
45269948,NA,0,NA,NA,NA,0,0,0,0,0
45269801,NA,0,NA,NA,NA,0,0,0,0,0
45269761,NA,0,0,0,NA,0,0,0,0,0
45269724,NA,0,NA,NA,NA,0,0,0,0,0
45269670,NA,0,NA,NA,NA,0,0,0,0,0
45269614,1,0,0,1,0,1,0,1,3,1
45269613,1,0,0,1,0,0,0,1,2,1
45269533,NA,0,NA,NA,NA,0,0,0,0,0
45269532,NA,0,NA,NA,NA,0,0,0,0,0
45269461,4,0,0,0,0,0,0,0,0,0
45269453,NA,0,NA,NA,NA,0,0,0,0,0
45269427,NA,0,NA,NA,NA,0,0,0,0,0
45269403,4,0,NA,NA,0,1,0,0,1,0
45269395,NA,0,NA,NA,NA,0,0,0,0,0
45269382,NA,0,NA,NA,NA,0,0,0,0,0
45269367,NA,0,NA,NA,NA,0,0,0,0,0
45269302,1,0,0,1,NA,0,1,1,3,1
45269173,4,0,NA,NA,0,1,0,0,1,0
45269048,4,0,0,0,0,0,1,0,1,0
45269036,NA,0,NA,NA,NA,0,0,0,0,0
45269022,NA,0,NA,NA,NA,0,0,0,0,0
45268940,NA,0,NA,NA,NA,0,0,0,0,0
45268938,NA,0,NA,NA,NA,0,0,0,0,0
45268905,NA,0,NA,NA,NA,0,0,0,0,0
45268887,NA,0,NA,NA,NA,0,0,0,0,0
45268865,NA,0,NA,NA,NA,0,0,0,0,0
45268830,NA,0,NA,NA,NA,0,0,0,0,0
