ID_anonym,Intake_Year,IMD_Quintile,WP1_InCare_n_J,WP2_GCSE_both_n_J,WP3_FSM_n_J,WP4_LPN_n_J,WP5_1stGen_n_J,WP6_SEC_J,WP7_IMD_J,wp_sum_J,wp_ind_J
45135489,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135484,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135466,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135444,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135433,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135428,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135423,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135407,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135395,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135392,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135347,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135343,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135322,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135299,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135284,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135237,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135227,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135196,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135173,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135109,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45135079,20/21,3,0,1,1,0,0,1,0,3,1
45134905,20/21,3,0,0,1,0,0,0,0,1,0
45134851,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134778,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134743,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134717,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134678,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134677,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134610,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134581,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134575,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134537,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45134419,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45134377,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134220,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134210,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134178,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134171,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134144,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45134016,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133981,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133966,20/21,2,0,0,0,1,0,1,1,3,1
45133948,20/21,4,0,NA,NA,0,0,0,0,0,0
45133892,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133889,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133887,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133864,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133843,20/21,3,0,0,0,0,1,0,0,1,0
45133817,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133807,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133803,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133789,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133785,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133687,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133521,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133510,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133497,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133479,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133430,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45133427,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133406,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133280,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133248,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133212,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45133211,20/21,5,0,0,0,0,1,0,0,1,0
45133073,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132971,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45132876,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132775,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132636,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132633,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132600,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132596,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45132543,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132452,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132435,20/21,5,0,NA,NA,0,0,1,0,1,0
45132270,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45132126,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132077,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132060,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45132036,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131985,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131928,20/21,2,0,0,1,0,0,1,1,3,1
45131882,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131837,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131817,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131786,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131724,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131715,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131687,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131479,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131116,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131111,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131063,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131045,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45131010,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45130980,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45130970,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45130957,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45130943,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45130855,20/21,4,0,NA,NA,0,0,0,0,0,0
45130769,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45130768,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45130742,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45130737,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45117380,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45117368,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45117342,20/21,NA,0,0,0,NA,0,0,0,0,0
45117339,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45117224,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45117223,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45117214,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45117044,20/21,NA,0,0,0,NA,0,0,0,0,0
45117043,20/21,5,0,0,0,0,0,0,0,0,0
45116940,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116764,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116707,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116701,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116620,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116615,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116518,20/21,4,0,NA,NA,0,0,0,0,0,0
45116485,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116470,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116339,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45116331,20/21,3,0,NA,NA,0,1,0,0,1,0
45116067,21/22,2,0,NA,NA,0,0,0,1,1,0
45115984,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45115623,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45115464,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45114619,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45114321,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45113770,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45113689,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45113387,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45112466,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45111973,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45110865,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45109642,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45109464,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45108798,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45108300,20/21,3,0,NA,NA,0,0,0,0,0,0
45108251,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45107444,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45107443,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45107405,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45107007,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45106929,20/21,3,0,0,0,0,1,0,0,1,0
45105443,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45105362,20/21,3,0,NA,NA,0,0,0,0,0,0
45105072,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45104889,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45104406,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45104005,21/22,5,0,1,0,0,0,0,0,1,0
45103139,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45102961,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45102102,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45101608,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45100920,21/22,3,0,NA,NA,0,1,1,0,2,1
45100185,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45097379,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45097377,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45097244,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45097080,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45097019,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096989,21/22,4,0,0,0,0,1,0,0,1,0
45096976,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096800,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096696,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096627,21/22,3,0,NA,NA,0,1,0,0,1,0
45096573,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096465,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096463,21/22,3,0,NA,NA,0,0,0,0,0,0
45096379,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096217,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45096092,21/22,5,0,NA,NA,0,1,0,0,1,0
45095856,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45095802,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45095801,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45095731,21/22,5,0,NA,NA,0,1,0,0,1,0
45095389,21/22,3,0,NA,NA,0,0,0,0,0,0
45095257,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45095142,21/22,4,0,NA,NA,0,0,0,0,0,0
45094710,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45094656,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45094420,21/22,4,0,0,0,0,1,0,0,1,0
45094385,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45093928,21/22,4,0,NA,NA,0,0,0,0,0,0
45093353,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45093255,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45093124,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45093066,21/22,4,0,NA,NA,0,0,0,0,0,0
45092589,21/22,4,0,0,0,0,0,0,0,0,0
45092485,21/22,5,0,NA,NA,0,1,0,0,1,0
45091475,21/22,5,0,0,0,0,1,0,0,1,0
45091287,21/22,5,0,NA,NA,0,1,0,0,1,0
45091240,21/22,5,0,NA,NA,0,1,0,0,1,0
45090408,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45090341,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45089886,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45088787,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45088561,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45088441,21/22,5,0,NA,NA,0,0,0,0,0,0
45088321,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45088270,21/22,5,0,NA,NA,0,0,0,0,0,0
45087928,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45087908,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45087860,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45087343,21/22,4,0,0,0,0,1,0,0,1,0
45087063,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45086723,21/22,5,0,0,0,0,0,0,0,0,0
45086359,21/22,3,0,1,0,0,0,0,0,1,0
45086262,21/22,NA,0,1,0,NA,0,0,0,1,0
45085717,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45085550,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45085492,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45085322,21/22,4,0,0,0,0,0,0,0,0,0
45085104,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45085090,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45084491,21/22,5,0,0,0,0,1,1,0,2,1
45084411,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45084284,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45082517,21/22,5,0,NA,NA,0,1,0,0,1,0
45082500,21/22,5,0,NA,NA,0,1,0,0,1,0
45082404,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45082374,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45082180,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45081812,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45081793,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45081598,21/22,4,0,0,0,0,1,0,0,1,0
45081253,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45081248,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45081200,21/22,5,0,0,0,0,0,1,0,1,0
45081168,21/22,5,0,0,0,0,1,0,0,1,0
45080694,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45080658,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45080444,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45080409,21/22,3,0,0,0,0,1,0,0,1,0
45080113,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45080110,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45080097,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45080085,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45080046,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45079667,21/22,NA,0,NA,NA,0,1,0,0,1,0
45079566,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45079249,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45079232,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45079040,21/22,4,0,0,0,0,1,1,0,2,1
45078782,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45078778,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45078756,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45078743,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45078728,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45078297,21/22,5,0,NA,NA,0,0,0,0,0,0
45078274,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45078098,21/22,2,0,NA,NA,0,1,0,1,2,1
45078082,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077817,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077814,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077810,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077799,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077779,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077773,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077372,21/22,3,0,0,0,0,1,0,0,1,0
45077369,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45077355,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45076717,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45076702,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45076645,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45076619,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45076596,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45076362,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45076048,21/22,4,0,NA,NA,0,0,0,0,0,0
45076001,21/22,1,0,0,1,0,0,1,1,3,1
45075999,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075993,21/22,1,0,0,1,0,1,0,1,3,1
45075981,21/22,1,0,NA,NA,0,0,0,1,1,0
45075810,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075804,21/22,4,0,NA,NA,0,0,0,0,0,0
45075794,21/22,4,0,0,0,0,1,0,0,1,0
45075767,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075509,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075463,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075458,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075451,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075449,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075274,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075250,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45075229,21/22,2,0,0,1,0,1,1,1,4,1
45075222,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074982,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074949,21/22,4,0,0,0,1,1,0,0,2,1
45074940,21/22,3,0,NA,NA,0,0,0,0,0,0
45074934,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074847,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074844,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074661,21/22,5,0,0,0,0,1,0,0,1,0
45074397,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074372,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074339,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074327,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45074312,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073915,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073898,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073860,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073825,21/22,2,0,NA,NA,0,1,0,1,2,1
45073806,21/22,4,0,NA,NA,0,1,0,0,1,0
45073513,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073509,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073506,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073496,21/22,5,0,NA,NA,0,1,0,0,1,0
45073486,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073464,21/22,4,0,0,0,0,0,1,0,1,0
45073444,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073258,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45073219,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45072985,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45072981,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45072912,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45072879,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45072870,21/22,4,0,NA,NA,0,1,0,0,1,0
45072855,21/22,3,0,0,1,0,1,1,0,3,1
45072663,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45072647,21/22,3,0,0,0,0,1,0,0,1,0
45072126,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45072114,21/22,5,0,0,0,0,0,0,0,0,0
45072041,21/22,4,0,1,0,0,1,1,0,3,1
45071771,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45071668,21/22,4,0,0,0,0,1,0,0,1,0
45071667,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45071655,21/22,5,0,0,0,0,0,0,0,0,0
45071485,21/22,3,0,0,0,0,0,0,0,0,0
45071464,21/22,2,0,NA,NA,0,0,0,1,1,0
45071420,21/22,5,0,0,0,0,0,0,0,0,0
45071418,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45071409,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45071138,21/22,4,0,1,1,0,0,1,0,3,1
45071108,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45071103,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45071088,21/22,NA,0,0,0,0,0,0,0,0,0
45071072,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45071055,21/22,3,0,0,0,0,1,1,0,2,1
45071048,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45070563,21/22,1,0,NA,NA,0,0,0,1,1,0
45070561,21/22,3,0,NA,NA,0,1,0,0,1,0
45070517,21/22,2,0,0,0,1,1,0,1,3,1
45070485,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45070478,21/22,4,0,NA,NA,0,1,0,0,1,0
45070467,21/22,4,0,NA,NA,0,1,0,0,1,0
45070466,21/22,5,0,0,0,0,1,0,0,1,0
45070456,21/22,4,0,NA,NA,0,0,0,0,0,0
45070421,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45070406,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45070388,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45070384,21/22,4,0,NA,NA,0,1,0,0,1,0
45070131,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45070069,21/22,5,0,NA,NA,0,1,0,0,1,0
45069825,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45069788,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45069777,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45069511,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45069351,21/22,3,0,NA,NA,0,0,0,0,0,0
45069349,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45069202,21/22,2,0,NA,NA,0,1,0,1,2,1
45069198,21/22,4,0,NA,NA,0,0,0,0,0,0
45069092,21/22,2,0,NA,NA,0,1,0,1,2,1
45069084,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068838,21/22,4,0,1,1,0,0,1,0,3,1
45068773,21/22,3,0,NA,NA,0,0,0,0,0,0
45068757,21/22,5,0,0,0,0,1,0,0,1,0
45068722,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068713,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068634,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068633,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068093,21/22,5,0,0,0,0,1,0,0,1,0
45068088,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068087,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068086,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068085,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068083,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068078,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068070,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068057,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068055,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45068030,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067980,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067956,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067906,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067902,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067708,21/22,4,0,NA,NA,0,0,0,0,0,0
45067676,21/22,4,0,0,0,0,1,0,0,1,0
45067346,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067343,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067320,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067270,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067255,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067251,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067248,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067234,21/22,2,0,0,0,0,0,0,1,1,0
45067222,21/22,1,0,0,1,0,0,1,1,3,1
45067214,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067212,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067202,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45067194,21/22,4,0,0,0,0,0,0,0,0,0
45066674,21/22,2,0,NA,NA,0,1,0,1,2,1
45066637,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066535,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066524,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066476,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066290,21/22,5,0,1,0,0,1,0,0,2,1
45066245,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066242,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066232,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066231,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066200,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066194,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066188,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45066170,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45065928,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45065927,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45065874,21/22,3,0,0,0,0,1,0,0,1,0
45065558,21/22,3,0,0,0,1,1,0,0,2,1
45065460,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45065438,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45065435,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45065386,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45065236,21/22,1,0,NA,NA,0,1,1,1,3,1
45065131,21/22,2,0,0,1,0,1,0,1,3,1
45065127,21/22,3,0,0,0,0,1,0,0,1,0
45065118,21/22,5,0,0,0,NA,1,0,0,1,0
45064727,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45064692,21/22,4,0,0,0,0,1,0,0,1,0
45064638,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45064625,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45064498,21/22,3,0,0,0,0,0,0,0,0,0
45064078,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45064067,21/22,4,0,NA,NA,0,1,0,0,1,0
45064044,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45064015,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45063854,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45063753,21/22,5,0,0,0,0,1,0,0,1,0
45063739,21/22,1,0,0,0,0,0,1,1,2,1
45063378,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45063329,21/22,NA,0,NA,NA,NA,0,0,0,0,0
45063305,21/22,NA,0,NA,NA,NA,0,0,0,0,0
